name;address;country;cp;ville;phone;description
SELARL PHARMACIE DE LA MAIRIE;6 AV DU GENERAL DE GAULLE;FRANCE;95310;ST OUEN L AUMONE;01 34 64 04 46;Pharmacie d'Officine
PHARMACIE POIRE;27 R D'EPLUCHES;FRANCE;95310;ST OUEN L AUMONE;;Pharmacie d'Officine
PHARMACIE PROUST;34 R DU MAIL;FRANCE;95310;ST OUEN L AUMONE;;Pharmacie d'Officine
PHARMACIE DU PARC;27 R DE PARIS;FRANCE;95310;ST OUEN L AUMONE;01 30 37 33 61;Pharmacie d'Officine
SELARL PHARMACIE DU VAL DE LIESSE;24 R DU CHAMP GAILLARD;FRANCE;95310;ST OUEN L AUMONE;;Pharmacie d'Officine
PHARMACIE DU CENTRE;88 R D ERMONT;FRANCE;95390;ST PRIX;;Pharmacie d'Officine
PHARMACIE GUINAULT-LEVET;111 AV DU GENERAL LECLERC;FRANCE;95390;ST PRIX;;Pharmacie d'Officine
SELARL PHARMACIE LACOMME;34 R DU HAUT DE SENLIS;FRANCE;95470;ST WITZ;01 34 68 45 71;Pharmacie d'Officine
SELARL PHARMACIE DE LA GARE;15 BD CHARLES DE GAULLE;FRANCE;95110;SANNOIS;01 39 81 20 19;Pharmacie d'Officine
SELARL PHARMACIE HARMAN-BOUNETTA;23 BD CHARLES DE GAULLE;FRANCE;95110;SANNOIS;;Pharmacie d'Officine
PHARMACIE DE LA POSTE;86 BD DU GENERAL DE GAULLE;FRANCE;95110;SANNOIS;01 39 81 20 53;Pharmacie d'Officine
PHARMACIE RENAUD;5 PL DE L EGLISE;FRANCE;95110;SANNOIS;01 39 80 70 03;Pharmacie d'Officine
PHARMACIE KITIHOUN;2 BD GAMBETTA;FRANCE;95110;SANNOIS;;Pharmacie d'Officine
PHARMACIE DU MARCHÉ MADAR;7 PL DU GENERAL LECLERC;FRANCE;95110;SANNOIS;;Pharmacie d'Officine
PHARMACIE SZCZEPANIK;25 BD MAURICE BERTEAUX;FRANCE;95110;SANNOIS;01 39 81 23 93;Pharmacie d'Officine
PHARMACIE YANZE;PL DU POIRIER BARON;FRANCE;95110;SANNOIS;01 39 82 22 81;Pharmacie d'Officine
SELARL PHARMACIE DURAND;R HORIONNE;FRANCE;95110;SANNOIS;01 30 25 73 04;Pharmacie d'Officine
PHARMACIE PETITPREZ;9 BD ALBERT CAMUS;FRANCE;95200;SARCELLES;01 39 90 64 10;Pharmacie d'Officine
PHARMACIE HACCOUN;7 PL ANDRE GIDE;FRANCE;95200;SARCELLES;;Pharmacie d'Officine
PHARMACIE PRINCIPALE DE SARCELLES;8 AUGUSTE PERRET;FRANCE;95200;SARCELLES;01 39 93 37 37;Pharmacie d'Officine
PHARMACIE WANDJI;5 PL CAMILLE SAINT SAENS;FRANCE;95200;SARCELLES;01 39 90 72 00;Pharmacie d'Officine
PHARMACIE BERDAH;PL DES NOYERS;FRANCE;95200;SARCELLES;;Pharmacie d'Officine
PHARMACIE HAMADOU;2 AV DE LA DIVISION LECLERC;FRANCE;95200;SARCELLES;01 39 90 67 70;Pharmacie d'Officine
PHARMACIE BANON;27 PL DE FRANCE;FRANCE;95200;SARCELLES;;Pharmacie d'Officine
GRANDE PHARMACIE DE SARCELLES;1 R Éric de Saint-Sauveur;FRANCE;95200;SARCELLES;01 39 86 03 72;Pharmacie d'Officine
PHARM TRAN XUAN LAM;1 R DE GASCOGNE;FRANCE;95200;SARCELLES;01 39 90 24 91;Pharmacie d'Officine
SELARL PHARMACIE DU MARCHE DE;BD MAURICE RAVEL;FRANCE;95200;SARCELLES;01 39 86 20 07;Pharmacie d'Officine
SELARL PHARMACIE DES SABLONS;11 BD MAURICE RAVEL;FRANCE;95200;SARCELLES;;Pharmacie d'Officine
SELAS PHARMACIE BOUGUILA;20 AV PAUL VALERY;FRANCE;95200;SARCELLES;;Pharmacie d'Officine
PHARMACIE ASSAL;75 AV PAUL VALERY;FRANCE;95200;SARCELLES;01 39 90 26 63;Pharmacie d'Officine
PHARMACIE PLAT;34 R PIERRE BROSSOLETTE;FRANCE;95200;SARCELLES;01 39 90 00 57;Pharmacie d'Officine
PHARMACIE CENTRALE DE SARCELLES;115 R PIERRE BROSSOLETTE;FRANCE;95200;SARCELLES;;Pharmacie d'Officine
SELAS PHARMACIE MOGUEM;BD S. ALLENDE;FRANCE;95200;SARCELLES;;Pharmacie d'Officine
SELAS PHARMACIE DE L'EDEN;5 ALL WATTEAU;FRANCE;95200;SARCELLES;01 39 90 21 55;Pharmacie d'Officine
SELURL GRANDE PHARMACIE DU MARCHE;18 R CARNOT;FRANCE;95230;SOISY SOUS MONTMORENCY;;Pharmacie d'Officine
SELARL PHARMACIE DE L'HIPPODROME;1 AV DESCARTES;FRANCE;95230;SOISY SOUS MONTMORENCY;;Pharmacie d'Officine
PHARMACIE DE LA MAIRIE;15 AV DU GENERAL DE GAULLE;FRANCE;95230;SOISY SOUS MONTMORENCY;01 39 89 36 23;Pharmacie d'Officine
PHARMACIE MACHU;25 AV DE PARIS;FRANCE;95230;SOISY SOUS MONTMORENCY;01 39 89 31 88;Pharmacie d'Officine
SELARL LA PHARMACIE VERTE;28 AV DE PARIS;FRANCE;95230;SOISY SOUS MONTMORENCY;;Pharmacie d'Officine
SELARL PHARMACIE ABBASSI;61 AV DE PARIS;FRANCE;95230;SOISY SOUS MONTMORENCY;01 34 17 03 40;Pharmacie d'Officine
SELARL PHARMACIE CHATELAIN-MARCOU;R DE LA LIBERTE;FRANCE;95470;SURVILLIERS;;Pharmacie d'Officine
PHARMACIE HO KAN YUNG;1 PL Stephen Hawking;FRANCE;95150;TAVERNY;;Pharmacie d'Officine
SNC PHARMACIE POTOT;R JEAN-BAPTISTE CLEMENT;FRANCE;95150;TAVERNY;;Pharmacie d'Officine
SARL PHARMACIE AUBRY;115 R DE BEAUCHAMP;FRANCE;95150;TAVERNY;01 39 60 37 02;Pharmacie d'Officine
PHARMACIE GILLET-BUVAT;221 R D HERBLAY;FRANCE;95150;TAVERNY;;Pharmacie d'Officine
SELARL PHARMACIE SAINTE HONORINE;R DES LILAS;FRANCE;95150;TAVERNY;01 39 95 89 38;Pharmacie d'Officine
PHARMACIE MONTFAJON;75 R DE PARIS;FRANCE;95150;TAVERNY;01 39 60 04 85;Pharmacie d'Officine
SELAS PHARMACIE CENTRALE DE TAVERNY;205 R DE PARIS;FRANCE;95150;TAVERNY;;Pharmacie d'Officine
SELARL CASANOVA;2 AV DE VERDUN;FRANCE;95150;TAVERNY;01 39 60 15 39;Pharmacie d'Officine
PHARMACIE VERRY-HASSINA;1 AV THEODORE MONOD;FRANCE;95150;TAVERNY;;Pharmacie d'Officine
PHARMACIE COURBET-PECQUEUR;158 R DE PARIS;FRANCE;95500;LE THILLAY;01 39 88 37 82;Pharmacie d'Officine
PHARMACIE DECAUDAIN;1 PL DES MARCHANDS;FRANCE;95490;VAUREAL;;Pharmacie d'Officine
SELAS PHARMACIE BUSSIE  FAMILLE;1 PL DE LA BUSSIE;FRANCE;95490;VAUREAL;01 34 30 92 77;Pharmacie d'Officine
PHARMACIE COCHU;1 R FRANCOIS MAURIAC;FRANCE;95470;VEMARS;01 34 68 60 52;Pharmacie d'Officine
PHARMACIE CHAMBRION;5 R DE L EGLISE;FRANCE;95510;VETHEUIL;;Pharmacie d'Officine
SELARL PHARMACIE DE L'AVENUE;4 AV DE ROYAUMONT;FRANCE;95270;VIARMES;;Pharmacie d'Officine
PHARMACIE DUPONT;46 R DE PARIS;FRANCE;95270;VIARMES;01 30 35 40 26;Pharmacie d'Officine
PHARMACIE DURAND;8 R BAUDOIN;FRANCE;95450;VIGNY;;Pharmacie d'Officine
SELARL PHARMACIE MOLIERE;20 ALL PIERRE CORNEILLE;FRANCE;95400;VILLIERS LE BEL;01 39 85 44 92;Pharmacie d'Officine
PHARMACIE MOUGINOT-WITTMANN;24 R DU GENERAL ARCHINARD;FRANCE;95400;VILLIERS LE BEL;;Pharmacie d'Officine
PHARMACIE NONG;1 AV DU 8 MAI 1945;FRANCE;95400;VILLIERS LE BEL;;Pharmacie d'Officine
PHARMACIE GRANGE;115 AV PIERRE SEMARD;FRANCE;95400;VILLIERS LE BEL;01 39 94 04 42;Pharmacie d'Officine
PHARMACIE CANITROT;170 AV PIERRE SEMARD;FRANCE;95400;VILLIERS LE BEL;;Pharmacie d'Officine
PHARMACIE PAMART-TRAN;38 R DE LA REPUBLIQUE;FRANCE;95400;VILLIERS LE BEL;;Pharmacie d'Officine
SELARL PHARMACIE DES BURTEAUX;1 PL DE LA TOLINETTE;FRANCE;95400;VILLIERS LE BEL;01 34 19 91 11;Pharmacie d'Officine
PHARMACIE MAMAN;PL VICTOR HUGO;FRANCE;95400;VILLIERS LE BEL;;Pharmacie d'Officine
PHARMACIE ZAOUI;74 AV PIERRE SEMARD;FRANCE;95400;VILLIERS LE BEL;;Pharmacie d'Officine
SELAS PHARMACIE DE LA FONTAINE;29 AV DE LA REPUBLIQUE;FRANCE;95400;ARNOUVILLE;01 39 93 35 39;Pharmacie d'Officine
SELARL CITE SANTE;248 R DE L AMBASSADEUR;FRANCE;95610;ERAGNY SUR OISE;;Pharmacie d'Officine
PHARMACIE DE L'ORANGERIE;9 PL ARISTIDE BRIAND;FRANCE;95600;EAUBONNE;01 34 06 10 00;Pharmacie d'Officine
PHARMACIE BENSAID;17 R ROBERT PELTIER;FRANCE;95190;GOUSSAINVILLE;;Pharmacie d'Officine
PHARMACIE BENIBGHI-LACHGAR;23 AV DU 8 MAI 1945;FRANCE;95200;SARCELLES;;Pharmacie d'Officine
PHARMACIE DE LA PLACE;PL DE LA MAIRIE;FRANCE;97170;PETIT BOURG;;Pharmacie d'Officine
PHARMACIE SOUALIGA;R KENNEDY ET LA LIBERTE;FRANCE;97150;ST MARTIN;05 90 29 29 21;Pharmacie d'Officine
PHARMACIE DU CARREFOUR MILENIS;LOT R4;FRANCE;97139;LES ABYMES;05 90 93 03 78;Pharmacie d'Officine
PHIE LE MARQUISAT;BD DE HOUELBOURG;FRANCE;97122;BAIE MAHAULT;05 90 26 74 36;Pharmacie d'Officine
SELAS PHARMACIE DE LA JAILLE;LA JAILLE;FRANCE;97122;BAIE MAHAULT;05 90 26 49 49;Pharmacie d'Officine
PHARMACIE DE LOSTEAU;CCAL DE  LOSTEAU;FRANCE;97125;BOUILLANTE;05 90 98 84 86;Pharmacie d'Officine
PHARMACIE VILLIET;LOT FORTE ILE SUD;FRANCE;97128;GOYAVE;;Pharmacie d'Officine
PHARMACIE CENTRALE;37 R DES CARAMBOLIERS;FRANCE;97113;GOURBEYRE;;Pharmacie d'Officine
PHARMACIE HELMANY;25 R DU CIMETIERE;FRANCE;97111;MORNE A L EAU;;Pharmacie d'Officine
PHARMACIE AZAR;R SAINTE ANNE;FRANCE;97160;LE MOULE;02 62 23 22 33;Pharmacie d'Officine
PHARMACIE MARTIGNAC;83 R DANDIN;FRANCE;97180;STE ANNE;05 90 88 13 89;Pharmacie d'Officine
PHARMACIE VACHER-BAUDIN;RTE DE CADOU;FRANCE;97170;PETIT BOURG;;Pharmacie d'Officine
PHARMACIE DERANSY;LE RAIZET;FRANCE;97139;LES ABYMES;05 90 21 12 00;Pharmacie d'Officine
PHARMACIE PLACE DE LA MAIRIE;PLESSIS NOGENT;FRANCE;97115;STE ROSE;;Pharmacie d'Officine
PHARMACIE PAISLEY;10 BD GOUVERNEUR FELIX EBOUE;FRANCE;97100;BASSE TERRE;;Pharmacie d'Officine
PHARMACIE BERRY;8 ZAC DE NOLIVIER;FRANCE;97115;STE ROSE;;Pharmacie d'Officine
PHARMACIE DE CONVENANCE;"PARC D'ACTIVITÉS """"LE TAKE"""" BÂT";FRANCE;97122;BAIE MAHAULT;;Pharmacie d'Officine
PHARMACIE CARAIBES;CUL DE SAC;FRANCE;97150;ST MARTIN;;Pharmacie d'Officine
PHARMACIE BOZON-VIALLE;RTE DE LORIENT;FRANCE;97133;ST BARTHELEMY;;Pharmacie d'Officine
PHARMACIE DES FLAMBOYANTS;0 CCAL LES FLAMBOYANTS;FRANCE;97130;CAPESTERRE BELLE EAU;;Pharmacie d'Officine
PHARMACIE MANICOM;117 BAS CARRERE;FRANCE;97170;PETIT BOURG;05 90 41 90 30;Pharmacie d'Officine
SELARL PHARMACIE DE GISSAC;1 LOT BELLE MARE;FRANCE;97180;STE ANNE;;Pharmacie d'Officine
PHARMACIE MAZEROLLES - TORDJEMAN;AV KENNEDY;FRANCE;97118;ST FRANCOIS;05 90 91 50 90;Pharmacie d'Officine
PHARMACIE GRAND BAIE;SECTION MONTAUBAN;FRANCE;97190;LE GOSIER;;Pharmacie d'Officine
PHARMACIE DE MOUDONG;IMM L'AMIRAL;FRANCE;97122;BAIE MAHAULT;;Pharmacie d'Officine
PHARMACIE DE CONCORDIA;R RUE TAH BLOUDY;FRANCE;97150;ST MARTIN;05 90 51 95 28;Pharmacie d'Officine
PHARMACIE MONGE;29 R DE LA REPUBLIQUE;FRANCE;97122;BAIE MAHAULT;05 90 26 15 59;Pharmacie d'Officine
PHARMACIE DU TAMARINIER;R MAURICE SATINEAU;FRANCE;97122;BAIE MAHAULT;05 90 26 10 12;Pharmacie d'Officine
PHARMACIE CHAPELAIN;ZI JARRY SUD 2;FRANCE;97122;BAIE MAHAULT;;Pharmacie d'Officine
SELARL PHARMACIE DORVILLE;"ZA """"LES PÈRES BLANCS""""";FRANCE;97123;BAILLIF;05 90 81 08 45;Pharmacie d'Officine
PHARMACIE DU CENTRE;19 R DU COURS NOLIVOS;FRANCE;97100;BASSE TERRE;05 90 81 12 02;Pharmacie d'Officine
PHARMACIE  MAUREAUX-LAMOTHE;DESMARAIS;FRANCE;97100;BASSE TERRE;05 90 81 14 42;Pharmacie d'Officine
PHARMACIE MOUSSINGA;13 ALL DU MONT CARMEL;FRANCE;97100;BASSE TERRE;05 90 81 22 27;Pharmacie d'Officine
PHARMACIE DE L'HOTEL DE VILLE;DES RUES SCHOELCHER ET NOLI;FRANCE;97100;BASSE TERRE;05 90 81 19 61;Pharmacie d'Officine
PHARMACIE RENAISON;2 PL DE LA LIBERTE;FRANCE;97100;BASSE TERRE;05 90 81 11 97;Pharmacie d'Officine
PHARMACIE  NOLIVOS;11 R DU COURS NOLIVOS;FRANCE;97100;BASSE TERRE;05 90 81 10 62;Pharmacie d'Officine
PHARMACIE DU BOURG BOUILLANTAIS;R PRINCIPALE;FRANCE;97125;BOUILLANTE;05 90 98 71 41;Pharmacie d'Officine
PHARMACIE  BELO SANTE;ESPA BELO SANTE;FRANCE;97130;CAPESTERRE BELLE EAU;05 90 86 35 49;Pharmacie d'Officine
PHARMACIE MODMESAIB;76 AV PAUL LACAVE;FRANCE;97130;CAPESTERRE BELLE EAU;05 90 86 32 15;Pharmacie d'Officine
PHARMACIE LEDUCQ;30 R PAUL LACAVE;FRANCE;97130;CAPESTERRE BELLE EAU;;Pharmacie d'Officine
PHARMACIE TRAORE;27 BD DELGRES;FRANCE;97130;CAPESTERRE BELLE EAU;05 90 86 37 21;Pharmacie d'Officine
PHARMACIE GERALD;152 BD DES POISSONNIERS;FRANCE;97126;DESHAIES;05 90 28 44 21;Pharmacie d'Officine
PHARMACIE DU BOURG;6 RES BUDON;FRANCE;97128;GOYAVE;05 90 95 94 44;Pharmacie d'Officine
PHARMACIE BERNOS;ZAC DE RIVIERE SENS;FRANCE;97113;GOURBEYRE;05 90 81 92 92;Pharmacie d'Officine
SELARL PHARMACIE GIRARD-DUGAMIN;R DE LA REPUBLIQUE;FRANCE;97129;LAMENTIN;05 90 25 60 15;Pharmacie d'Officine
PHARMACIE LEFFET;;FRANCE;97129;LAMENTIN;05 90 25 60 87;Pharmacie d'Officine
PHARMACIE DE BELLEVUE;CTRE COMMERCIAL DE BELLEVUE;FRANCE;97170;PETIT BOURG;05 90 95 41 49;Pharmacie d'Officine
PHARMACIE LARIFLA-BERTOGAL;RES COURBARIL;FRANCE;97170;PETIT BOURG;05 90 95 48 58;Pharmacie d'Officine
PHARMACIE ROUSSEL;52 CHE DE  TABANON;FRANCE;97170;PETIT BOURG;;Pharmacie d'Officine
PHARMACIE PIQUION WYCKMANS;R DE LA REPUBLIQUE;FRANCE;97116;POINTE NOIRE;05 90 98 02 81;Pharmacie d'Officine
PHARMACIE PONT;R DE LA REPUBLIQUE;FRANCE;97116;POINTE NOIRE;05 90 98 01 46;Pharmacie d'Officine
PHARMACIE CHEVRY-NOL;1ER PLATEAU;FRANCE;97120;ST CLAUDE;05 90 80 12 82;Pharmacie d'Officine
PHARMACIE PETIT-MICHEL;36 RTE DE BOLOGNE;FRANCE;97120;ST CLAUDE;05 90 80 09 80;Pharmacie d'Officine
PHARMACIE  SAMINADIN;PL DU MARCHE;FRANCE;97120;ST CLAUDE;05 90 80 12 88;Pharmacie d'Officine
PHARMACIE BANGOU;PLACE TRICOLORE;FRANCE;97115;STE ROSE;;Pharmacie d'Officine
PHARMACIE DE LA BOUCAN;RTE NATIONALE 2;FRANCE;97115;STE ROSE;05 90 28 92 63;Pharmacie d'Officine
PHARMACIE DE SAINTE ROSE;RTE NATIONALE 2;FRANCE;97115;STE ROSE;05 90 28 70 23;Pharmacie d'Officine
PHARMACIE VAINQUEUR-CHRISTOPHE;50 R DU GENERAL DELACROIX;FRANCE;97114;TROIS RIVIERES;;Pharmacie d'Officine
PHARMACIE DINDAINE;19 BD DES HABISSOIS SOUVERAINS;FRANCE;97119;VIEUX HABITANTS;;Pharmacie d'Officine
PHARMACIE DES SAINTES;29 R JEAN CALOT;FRANCE;97137;TERRE DE HAUT;05 90 99 52 48;Pharmacie d'Officine
PHARMACIE DE LA DESIRADE;R PHILIPPE PAIN;FRANCE;97127;LA DESIRADE;05 90 20 01 28;Pharmacie d'Officine
PHARMACIE THOMOUX;LA ROCADE;FRANCE;97139;LES ABYMES;05 90 83 80 57;Pharmacie d'Officine
EURL PHARMACIE BEAUBOIS;BD JEAN NOEL OLIME   DOTHEMARE;FRANCE;97139;LES ABYMES;05 90 20 84 57;Pharmacie d'Officine
PHARMACIE MONTOUT;2 R MAURICE FLORY;FRANCE;97139;LES ABYMES;05 90 20 81 54;Pharmacie d'Officine
PHARMACIE  SARDA-SARDA;MORNE VERGAIN;FRANCE;97139;LES ABYMES;05 90 83 49 13;Pharmacie d'Officine
PHARMACIE NABAL;BOISRIPEAUX;FRANCE;97139;LES ABYMES;;Pharmacie d'Officine
PHARMACIE COPAVER-NESTY;6 ESPA DUGAZON;FRANCE;97139;LES ABYMES;05 90 82 29 83;Pharmacie d'Officine
PHARMACIE FOUCAN;7 RES LES ALOES;FRANCE;97139;LES ABYMES;05 90 82 76 29;Pharmacie d'Officine
PHARMACIE  GOMBAULD CELINE;101 RTE DE CHAUVEL;FRANCE;97139;LES ABYMES;05 90 91 55 57;Pharmacie d'Officine
PHARMACIE SIOBUD-DOROCANT;LD HIBISCUS;FRANCE;97139;LES ABYMES;05 90 82 52 03;Pharmacie d'Officine
PHARMACIE POINTE D'OR;LOT POINTE D'OR;FRANCE;97139;LES ABYMES;;Pharmacie d'Officine
SELARL PHARMACIE LYDIA MARCIN;R A, RENE BOISNEUF;FRANCE;97139;LES ABYMES;05 90 20 84 29;Pharmacie d'Officine
PHARMACIE DE LA CITE DES METIERS;3 RES KALPATA;FRANCE;97139;LES ABYMES;05 90 82 08 70;Pharmacie d'Officine
PHARMACIE MAURICE;30 AV PATRICK SAINT ELOI;FRANCE;97139;LES ABYMES;05 90 82 04 17;Pharmacie d'Officine
PHARMACIE  MERAULT;401 RES MORNE FLORY - BAT D;FRANCE;97139;LES ABYMES;05 90 82 52 52;Pharmacie d'Officine
SELARL PHARMACIE DE DOTHEMARE;ZAC de Providence - RETAIL PARK;FRANCE;97139;LES ABYMES;;Pharmacie d'Officine
PHARMACIE DE PETIT PEROU;35 ZAC DE PETIT PEROU;FRANCE;97139;LES ABYMES;;Pharmacie d'Officine
PHARMACIE PERIANIN;BD DE LA CONCORDE;FRANCE;97139;LES ABYMES;;Pharmacie d'Officine
PHARMACIE VILA REMI;4 AV DU GENERAL DE GAULLE;FRANCE;97139;LES ABYMES;05 90 83 48 48;Pharmacie d'Officine
PHARMACIE DELTA;R GRATIEN CANDACE;FRANCE;97121;ANSE BERTRAND;05 90 22 11 94;Pharmacie d'Officine
PHARMACIE TOCNY;R ACHILE BOISNEUF;FRANCE;97121;ANSE BERTRAND;05 90 22 17 45;Pharmacie d'Officine
PHARMACIE ALIE-COUDAIR;BD DU GENERAL DE GAULLE;FRANCE;97190;LE GOSIER;05 90 84 03 65;Pharmacie d'Officine
PHARMACIE LOUIS;193 BD DU GENERAL DE GAULLE;FRANCE;97190;LE GOSIER;05 90 84 06 06;Pharmacie d'Officine
PHARMACIE SLOZINSKI;RIVIÉRA;FRANCE;97190;LE GOSIER;;Pharmacie d'Officine
PHARMACIE DU SOLEIL;AV DU DOCTEUR MARCEL ETZOL;FRANCE;97112;GRAND BOURG;05 90 97 91 21;Pharmacie d'Officine
SELARL DE PHARMACIENS;70 R SAINT JEAN;FRANCE;97160;LE MOULE;05 90 23 50 01;Pharmacie d'Officine
PHARMACIE SBIHI;R SAINT JEAN;FRANCE;97160;LE MOULE;;Pharmacie d'Officine
PHARMACIE PERIN;71 BD ROUGE;FRANCE;97160;LE MOULE;05 90 23 51 29;Pharmacie d'Officine
SELAS PHARMACIE DU MOULE;92 BD ROUGE;FRANCE;97160;LE MOULE;05 90 23 55 65;Pharmacie d'Officine
PHARMACIE HERESON;R DUCHASSAING;FRANCE;97160;LE MOULE;05 90 23 53 00;Pharmacie d'Officine
SELAS BORDI ALEXANDRA;27 R BRAGELOGNE;FRANCE;97111;MORNE A L EAU;05 90 24 73 88;Pharmacie d'Officine
SELARL CORVO-RAVIN;DES RUES DEBARCADERE ET BAJ;FRANCE;97111;MORNE A L EAU;0 59 02 44 07;Pharmacie d'Officine
PHARMACIE DE RICHEVAL;;FRANCE;97111;MORNE A L EAU;05 90 24 73 81;Pharmacie d'Officine
PHARMACIE  SALOMON;DES RUES BRAGELONE ET DEBAR;FRANCE;97111;MORNE A L EAU;05 90 24 68 27;Pharmacie d'Officine
PHARMACIES SMS;26 R DU MOULE;FRANCE;97111;MORNE A L EAU;05 90 24 75 24;Pharmacie d'Officine
PHARMACIE DES MANGLES;LES MANGLES;FRANCE;97131;PETIT CANAL;05 90 22 60 48;Pharmacie d'Officine
PHARMACIE ROSE CAYENNE;3 R LEGITIMUS;FRANCE;97131;PETIT CANAL;05 90 22 62 20;Pharmacie d'Officine
PHARMACIE BERTHELOT GAMBETTA;20 R GAMBETTA;FRANCE;97110;POINTE A PITRE;05 90 21 08 32;Pharmacie d'Officine
PHARMACIE DU BOULEVARD;17 BD CHANZY;FRANCE;97110;POINTE A PITRE;05 90 82 05 35;Pharmacie d'Officine
PHARMACIE DE LA POINTE;BD NELSON MANDELA;FRANCE;97110;POINTE A PITRE;;Pharmacie d'Officine
PHARMACIE DES ISLES;21 R Achille René Boisneuf;FRANCE;97110;POINTE A PITRE;;Pharmacie d'Officine
PHARMACIE FRANCOIS-ALLARD;27 R PEYNIER ET 40 RUE SCHOELCHE;FRANCE;97110;POINTE A PITRE;;Pharmacie d'Officine
PHARMACIE DU FRONT DE MER;24 R SADI CARNOT;FRANCE;97110;POINTE A PITRE;05 90 82 81 08;Pharmacie d'Officine
PHARMACIE FRANCOISE BERTHELOT;64 R FREBAULT;FRANCE;97110;POINTE A PITRE;05 90 82 03 18;Pharmacie d'Officine
SELARL PHARMAVENIR;;FRANCE;97129;LAMENTIN;05 90 83 56 15;Pharmacie d'Officine
PHARMACIE DES CITES UNIES;R DES CITES UNIES;FRANCE;97110;POINTE A PITRE;05 90 83 74 90;Pharmacie d'Officine
PHARMACIE BUNEL-AUDEBERT;60 R ALEXANDRE ISAAC;FRANCE;97110;POINTE A PITRE;05 90 82 06 88;Pharmacie d'Officine
PHARMACIE NOEL;104 R DU CHEMIN NEUF;FRANCE;97110;POINTE A PITRE;05 90 82 32 84;Pharmacie d'Officine
SELAS PHARMARIN;30 CCAL L'ETOILE;FRANCE;97110;POINTE A PITRE;05 90 90 96 94;Pharmacie d'Officine
PHARMACIE PETIT;;FRANCE;97190;LE GOSIER;05 90 90 86 15;Pharmacie d'Officine
PHARMACIE PINEAU;106 R FREBAULT;FRANCE;97110;POINTE A PITRE;05 90 82 83 62;Pharmacie d'Officine
PHARMACIE DE LA GABARRE;ILÔT 5 - PORTE 301;FRANCE;97163;POINTE A PITRE CEDEX;;Pharmacie d'Officine
PHARMACIE TABAR-NOUVAL;10 R LEONARD;FRANCE;97110;POINTE A PITRE;;Pharmacie d'Officine
SELEURL PHARMACIE FREBAULT;48 R FREBAULT;FRANCE;97110;POINTE A PITRE;05 90 82 02 31;Pharmacie d'Officine
PHARMACIE DE PORT-LOUIS;43 R GAMBETTA;FRANCE;97117;PORT LOUIS;;Pharmacie d'Officine
SNC PHARMACIE ROUX - POUJOL - ROMEUF;3 R DE LA REPUBLIQUE;FRANCE;97133;ST BARTHELEMY;05 90 27 61 82;Pharmacie d'Officine
PHARMACIE BOURNE;ST JEAN;FRANCE;97133;ST BARTHELEMY;05 90 27 66 61;Pharmacie d'Officine
PHARMACIE DE LA LICORNE;CCAL Pradel;FRANCE;97118;ST FRANCOIS;;Pharmacie d'Officine
PHARMACIE DE SAINT LOUIS;R RAPHAEL JERPAN;FRANCE;97134;ST LOUIS;05 90 97 03 65;Pharmacie d'Officine
SUN PHARMACIE;2 R DE LA REPUBLIQUE;FRANCE;97150;ST MARTIN;05 90 87 51 68;Pharmacie d'Officine
PHARMACIE CENTRALE;R DU GENERAL DE GAULLE   MARI;FRANCE;97150;ST MARTIN;05 90 51 09 37;Pharmacie d'Officine
SNC PHARMACIE DU MARCHE;;FRANCE;97118;ST FRANCOIS;05 90 88 61 02;Pharmacie d'Officine
PHARMACIE DU BOULEVARD;BD GEORGES MANDEL;FRANCE;97180;STE ANNE;;Pharmacie d'Officine
PHARMACIE KANCEL;DOUVILLE;FRANCE;97180;STE ANNE;05 90 88 31 36;Pharmacie d'Officine
PHARMACIE SAINTE ANNE;R LETHIERE;FRANCE;97180;STE ANNE;05 90 88 11 77;Pharmacie d'Officine
PHARMACIE VERGE-DEPRE;BD MANDEL;FRANCE;97180;STE ANNE;05 90 88 26 38;Pharmacie d'Officine
PHARMACIE LES CAMELIAS;CCAL SCI SUZETTE;FRANCE;97180;STE ANNE;;Pharmacie d'Officine
PHARMACIE DU LEADER;ZAC DE DAMENCOURT;FRANCE;97160;LE MOULE;;Pharmacie d'Officine
PHARMACIE MANGOU;RUES HINCELIN/DOURNAUX;FRANCE;97113;GOURBEYRE;;Pharmacie d'Officine
PHARMACIE DEVAUX;13 R GERVILLE REACHE;FRANCE;97114;TROIS RIVIERES;05 90 92 90 41;Pharmacie d'Officine
PHARMACIE DU GOLF;R DU GAL DE GAULLE;FRANCE;97118;ST FRANCOIS;05 90 88 72 20;Pharmacie d'Officine
PHARMACIE PINEAU;75 R FREBAULT;FRANCE;97110;POINTE A PITRE;05 90 83 85 10;Pharmacie d'Officine
PHARMACIE EBOUE;20 R FÉLIX ÉBOUÉ;FRANCE;97170;PETIT BOURG;;Pharmacie d'Officine
PHARMACIE WERTER CARUEL;CCAL BAIE SIDE;FRANCE;97160;LE MOULE;;Pharmacie d'Officine
PHARMACIE MONTOUT;RES BEL ILET;FRANCE;97190;LE GOSIER;05 90 84 10 09;Pharmacie d'Officine
PHARMACIE CENTRALE;PL DE L EGLISE;FRANCE;97112;GRAND BOURG;05 90 97 90 12;Pharmacie d'Officine
PHARMACIE HELIOS;12 R BEAURENON;FRANCE;97112;GRAND BOURG;05 90 97 90 59;Pharmacie d'Officine
